,genre,popularity,key,mode
223001,1,64,9,0
223002,1,60,6,1
223003,1,61,6,1
223004,1,59,11,1
223005,1,63,0,1
223006,1,63,0,0
223007,1,69,6,1
223008,1,62,5,0
223009,1,62,7,0
223010,1,60,11,1
223011,1,60,0,0
223012,1,62,0,0
223013,1,62,0,0
223014,1,61,2,0
223015,1,63,1,0
223016,1,62,2,0
223017,1,61,1,0
223018,1,63,2,0
223019,1,60,2,0
223020,1,62,9,0
223021,1,68,11,1
223022,1,57,1,0
223023,1,63,0,0
223024,1,57,4,0
223025,1,60,6,0
223026,1,58,5,0
223027,1,63,4,0
223028,1,62,9,0
223029,1,61,5,0
223030,1,59,2,1
223031,1,62,11,1
223032,1,64,2,0
223033,1,61,10,0
223034,1,62,2,0
223035,1,68,3,0
223036,1,68,7,1
223037,1,62,2,0
223038,1,64,0,0
223039,1,62,9,0
223040,1,61,5,0
223041,1,66,2,0
223042,1,62,0,0
223043,1,67,9,0
223044,1,62,1,1
223045,1,60,5,0
223046,1,63,7,0
223047,1,61,4,0
223048,1,62,9,0
223049,1,63,2,0
223050,1,56,4,0
223051,1,62,0,0
223052,1,69,9,1
223053,1,56,1,0
223054,1,57,4,0
223055,1,59,5,0
223056,1,62,4,0
223057,1,60,10,0
223058,1,62,4,0
223059,1,63,1,1
223060,1,60,1,0
223061,1,62,5,0
223062,1,67,9,0
223063,1,65,10,1
223064,1,62,5,1
223065,1,64,6,0
223066,1,62,5,0
223067,1,62,7,0
223068,1,61,9,1
223069,1,66,9,0
223070,1,59,9,0
223071,1,60,6,0
223072,1,77,6,0
223073,1,58,8,0
223074,1,62,3,0
223075,1,64,1,1
223076,1,61,9,1
223077,1,70,9,0
223078,1,68,5,1
223079,1,63,0,0
223080,1,57,2,0
223081,1,65,6,0
223082,1,62,1,0
223083,1,60,0,0
223084,1,65,9,0
223085,1,62,11,0
223086,1,59,5,1
223087,1,59,0,0
223088,1,66,0,0
223089,1,61,1,1
223090,1,58,5,0
223091,1,63,9,0
223092,1,60,2,0
223093,1,66,7,0
223094,1,60,5,0
223095,1,62,0,0
223096,1,63,8,0
223097,1,58,7,0
223098,1,66,8,0
223099,1,69,5,0
223100,1,63,0,0
223101,1,61,1,0
223102,1,65,7,0
223103,1,61,9,1
223104,1,69,9,0
223105,1,64,9,1
223106,1,67,0,0
223107,1,72,7,0
223108,1,61,6,1
223109,1,61,3,0
223110,1,64,2,0
223111,1,64,2,0
223112,1,63,7,0
223113,1,61,0,0
223114,1,63,0,0
223115,1,63,9,0
223116,1,69,6,0
223117,1,60,6,0
223118,1,71,8,0
223119,1,63,7,0
223120,1,61,7,0
223121,1,63,2,0
223122,1,67,11,0
223123,1,66,0,0
223124,1,68,3,0
223125,1,72,3,1
223126,1,63,7,0
223127,1,61,0,0
223128,1,57,9,0
223129,1,59,7,0
223130,1,71,4,0
223131,1,61,4,1
223132,1,68,6,0
223133,1,67,2,1
223134,1,61,5,0
223135,1,56,11,0
223136,1,66,0,1
223137,1,57,5,0
223138,1,66,0,1
223139,1,65,2,0
223140,1,65,1,0
223141,1,59,5,1
223142,1,62,7,0
223143,1,64,2,0
223144,1,62,1,0
223145,1,61,4,0
223146,1,72,1,1
223147,1,64,4,0
223148,1,62,7,0
223149,1,57,4,1
223150,1,62,4,0
223151,1,63,5,0
223152,1,68,11,1
223153,1,62,0,0
223154,1,66,9,0
223155,1,66,2,0
223156,1,67,0,0
223157,1,62,2,0
223158,1,63,5,0
223159,1,61,0,0
223160,1,63,2,0
223161,1,65,10,0
223162,1,62,1,1
223163,1,61,10,1
223164,1,66,9,1
223165,1,62,7,0
223166,1,78,1,1
223167,1,60,7,0
223168,1,70,0,0
223169,1,58,6,0
223170,1,61,4,0
223171,1,63,7,0
223172,1,59,3,0
223173,1,61,6,0
223174,1,62,7,1
223175,1,56,2,1
223176,1,62,0,0
223177,1,66,7,0
223178,1,62,5,0
223179,1,62,6,0
223180,1,56,0,0
223181,1,58,7,0
223182,1,61,10,0
223183,1,63,9,0
223184,1,62,2,1
223185,1,60,1,1
223186,1,61,0,0
223187,1,63,11,0
223188,1,59,7,0
223189,1,65,1,1
223190,1,68,6,0
223191,1,66,3,1
223192,1,64,5,1
223193,1,62,1,1
223194,1,63,5,1
223195,1,64,0,0
223196,1,66,1,1
223197,1,58,9,1
223198,1,66,9,0
223199,1,65,2,0
223200,1,58,4,1
223201,1,60,6,0
223202,1,63,7,1
223203,1,62,3,0
223204,1,60,4,0
223205,1,62,2,0
223206,1,63,7,0
223207,1,59,9,0
223208,1,58,2,0
223209,1,59,9,1
223210,1,62,0,0
223211,1,64,0,0
223212,1,58,5,1
223213,1,62,6,0
223214,1,59,5,0
223215,1,58,7,0
223216,1,62,0,1
223217,1,64,2,0
223218,1,58,3,0
223219,1,63,0,0
223220,1,63,0,1
223221,1,59,2,0
223222,1,66,2,1
223223,1,61,10,1
223224,1,68,4,0
223225,1,49,10,0
223226,1,60,11,0
223227,1,61,7,0
223228,1,58,10,0
223229,1,61,7,0
223230,1,63,7,0
223231,1,67,0,0
223232,1,63,5,1
223233,1,67,7,0
223234,1,63,5,1
223235,1,69,7,0
223236,1,59,0,0
223237,1,61,0,0
223238,1,65,4,0
223239,1,65,0,0
223240,1,66,10,0
223241,1,63,5,0
223242,1,61,9,0
223243,1,62,9,0
223244,1,69,0,0
223245,1,64,5,0
223246,1,67,7,0
223247,1,64,9,1
223248,1,60,1,0
223249,1,63,7,0
223250,1,58,4,0
223251,1,66,1,0
223252,1,62,2,0
223253,1,61,2,1
223254,1,65,11,0
223255,1,60,9,0
223256,1,60,2,0
223257,1,66,1,1
223258,1,67,5,0
223259,1,62,4,0
223260,1,62,4,0
223261,1,63,0,0
223262,1,59,10,1
223263,1,61,11,0
223264,1,60,0,0
223265,1,63,4,0
223266,1,60,7,0
223267,1,59,1,0
223268,1,62,2,0
223269,1,62,6,0
223270,1,65,3,0
223271,1,67,6,1
223272,1,66,7,0
223273,1,58,2,0
223274,1,65,2,0
223275,1,70,1,0
223276,1,61,4,0
223277,1,64,5,0
223278,1,61,9,0
223279,1,58,10,0
223280,1,67,6,1
223281,1,56,4,0
223282,1,61,7,0
223283,1,62,7,1
223284,1,56,0,0
223285,1,62,6,0
223286,1,63,0,0
223287,1,58,1,1
223288,1,61,2,0
223289,1,68,2,0
223290,1,68,9,1
223291,1,59,2,0
223292,1,58,0,0
223293,1,65,11,0
223294,1,61,5,0
223295,1,58,0,0
223296,1,59,5,1
223297,1,62,6,0
223298,1,66,0,0
223299,1,61,5,0
223300,1,66,5,1
223301,1,71,6,1
223302,1,57,11,1
223303,1,60,1,0
223304,1,57,10,1
223305,1,56,7,0
223306,1,56,4,1
223307,1,60,7,0
223308,1,66,5,1
223309,1,69,6,1
223310,1,62,5,0
223311,1,64,9,0
223312,1,63,3,0
223313,1,56,7,0
223314,1,58,10,1
223315,1,64,8,0
223316,1,65,7,0
223317,1,56,4,0
223318,1,64,0,1
223319,1,72,5,1
223320,1,61,10,0
223321,1,73,3,1
223322,1,64,5,0
223323,1,58,4,0
223324,1,65,2,0
223325,1,59,2,0
223326,1,64,8,0
223327,1,68,1,0
223328,1,61,7,0
223329,1,59,0,0
223330,1,63,4,0
223331,1,61,11,0
223332,1,65,1,1
223333,1,56,5,1
223334,1,59,11,1
223335,1,68,9,0
223336,1,65,0,0
223337,1,64,8,0
223338,1,63,5,0
223339,1,65,7,0
223340,1,63,6,1
223341,1,62,1,0
223342,1,57,0,0
223343,1,63,2,0
223344,1,57,2,0
223345,1,66,8,0
223346,1,56,5,0
223347,1,64,5,0
223348,1,62,0,0
223349,1,61,8,0
223350,1,61,10,0
223351,1,64,1,1
223352,1,69,3,0
223353,1,60,9,0
223354,1,68,6,0
223355,1,62,9,1
223356,1,56,2,0
223357,1,62,10,1
223358,1,65,9,0
223359,1,62,7,1
223360,1,67,10,0
223361,1,62,2,0
223362,1,60,0,0
223363,1,62,7,0
223364,1,55,9,1
223365,1,63,7,0
223366,1,61,1,0
223367,1,65,1,0
223368,1,58,4,1
223369,1,61,7,0
223370,1,69,10,0
223371,1,60,0,1
223372,1,63,0,0
223373,1,56,1,0
223374,1,65,11,1
223375,1,64,4,0
223376,1,67,9,0
223377,1,64,1,0
223378,1,62,5,0
223379,1,64,5,1
223380,1,67,8,0
223381,1,61,9,0
223382,1,64,9,1
223383,1,67,2,0
223384,1,56,2,0
223385,1,64,9,0
223386,1,61,1,0
223387,1,61,10,0
223388,1,63,1,0
223389,1,66,9,1
223390,1,59,4,0
223391,1,72,1,0
223392,1,61,6,1
223393,1,58,7,0
223394,1,57,8,0
223395,1,63,1,0
223396,1,63,1,0
223397,1,56,2,0
223398,1,63,2,1
223399,1,61,10,1
223400,1,64,11,0
223401,1,61,9,0
223402,1,62,0,0
223403,1,57,9,0
223404,1,61,0,0
223405,1,61,4,0
223406,1,59,10,0
223407,1,59,9,0
223408,1,62,5,1
223409,1,68,0,0
223410,1,61,0,0
223411,1,64,2,0
223412,1,61,9,1
223413,1,65,2,0
223414,1,57,10,0
223415,1,64,7,0
223416,1,61,8,0
223417,1,69,11,1
223418,1,66,3,0
223419,1,56,11,1
223420,1,68,9,1
223421,1,67,3,0
223422,1,59,6,1
223423,1,62,2,0
223424,1,68,9,0
223425,1,64,11,1
223426,1,65,5,1
223427,1,58,5,1
223428,1,62,2,0
223429,1,58,5,0
223430,1,60,2,0
223431,1,66,9,0
223432,1,62,5,1
223433,1,58,7,1
223434,1,60,9,0
223435,1,63,5,0
223436,1,64,7,0
223437,1,61,9,1
223438,1,67,1,1
223439,1,62,10,0
223440,1,62,11,0
223441,1,62,9,0
223442,1,61,9,0
223443,1,65,4,1
223444,1,59,7,1
223445,1,61,7,0
223446,1,58,0,0
223447,1,60,7,0
223448,1,63,2,0
223449,1,57,9,0
223450,1,33,4,0
223451,1,61,2,1
223452,1,61,1,0
223453,1,57,11,1
223454,1,61,1,1
223455,1,61,0,0
223456,1,61,7,0
223457,1,57,2,0
223458,1,62,7,0
223459,1,61,11,0
223460,1,62,2,0
223461,1,58,5,0
223462,1,64,9,0
223463,1,60,8,0
223464,1,60,9,0
223465,1,62,1,0
223466,1,67,4,1
223467,1,60,6,0
223468,1,59,2,0
223469,1,56,9,0
223470,1,57,1,0
223471,1,65,7,0
223472,1,69,1,1
223473,1,67,2,0
223474,1,60,0,1
223475,1,61,8,0
223476,1,64,11,1
223477,1,59,9,1
223478,1,60,4,0
223479,1,69,5,1
223480,1,61,8,0
223481,1,59,7,0
223482,1,63,4,0
223483,1,56,7,0
223484,1,58,7,1
223485,1,67,7,0
223486,1,58,5,1
223487,1,59,1,0
223488,1,61,4,0
223489,1,61,1,1
223490,1,63,4,0
223491,1,63,9,1
223492,1,70,2,1
223493,1,57,2,0
223494,1,57,4,0
223495,1,57,9,0
223496,1,58,9,0
223497,1,56,9,1
223498,1,66,7,0
223499,1,57,2,0
223500,1,63,2,0
223501,1,57,11,1
223502,1,59,9,0
223503,1,59,8,0
223504,1,62,1,0
223505,1,60,9,1
223506,1,59,7,0
223507,1,62,9,0
223508,1,61,7,0
223509,1,62,4,1
223510,1,62,7,0
223511,1,63,10,0
223512,1,65,0,0
223513,1,69,11,1
223514,1,57,9,0
223515,1,65,1,0
223516,1,57,2,0
223517,1,66,9,0
223518,1,60,1,0
223519,1,65,4,0
223520,1,59,11,0
223521,1,59,0,0
223522,1,67,4,0
223523,1,65,9,0
223524,1,64,2,1
223525,1,64,2,0
223526,1,65,4,0
223527,1,67,9,1
223528,1,64,9,1
223529,1,63,11,1
223530,1,68,9,0
223531,1,65,8,1
223532,1,65,2,0
223533,1,61,8,0
223534,1,64,1,1
223535,1,57,3,0
223536,1,65,8,0
223537,1,60,4,0
223538,1,58,7,0
223539,1,60,5,0
223540,1,63,8,0
223541,1,64,1,1
223542,1,57,9,0
223543,1,62,11,1
223544,1,65,3,0
223545,1,64,0,0
223546,1,59,1,0
223547,1,62,2,0
223548,1,63,1,0
223549,1,60,11,1
223550,1,61,1,0
223551,1,64,5,1
223552,1,62,7,0
223553,1,68,7,0
223554,1,68,5,1
223555,1,60,6,1
223556,1,61,2,0
223557,1,60,7,0
223558,1,59,9,0
223559,1,64,9,0
223560,1,63,9,0
223561,1,67,4,0
223562,1,59,0,0
223563,1,63,7,0
223564,1,61,6,1
223565,1,66,0,0
223566,1,56,2,0
223567,1,59,2,0
223568,1,59,4,0
223569,1,68,0,0
223570,1,65,4,0
223571,1,62,4,1
223572,1,56,1,0
223573,1,56,4,0
223574,1,56,9,1
223575,1,73,5,0
223576,1,59,0,0
223577,1,62,8,0
223578,1,71,6,0
223579,1,61,11,0
223580,1,63,10,0
223581,1,61,10,1
223582,1,62,7,0
223583,1,59,1,0
223584,1,59,2,0
223585,1,61,11,0
223586,1,62,6,0
223587,1,61,0,0
223588,1,57,7,0
223589,1,60,10,0
223590,1,59,2,0
223591,1,61,6,0
223592,1,56,10,1
223593,1,60,9,0
223594,1,60,5,0
223595,1,56,7,0
223596,1,62,0,0
223597,1,62,5,0
223598,1,60,11,0
223599,1,68,11,0
223600,1,58,9,0
223601,1,67,10,0
223602,1,61,0,0
223603,1,60,9,1
223604,1,75,9,1
223605,1,65,2,0
223606,1,60,9,0
223607,1,61,11,1
223608,1,62,1,0
223609,1,60,4,1
223610,1,68,7,1
223611,1,56,0,0
223612,1,59,11,0
223613,1,58,9,0
223614,1,61,1,1
223615,1,69,10,0
223616,1,63,9,0
223617,1,63,6,0
223618,1,55,7,0
223619,1,59,8,0
223620,1,66,10,0
223621,1,71,11,1
223622,1,61,4,0
223623,1,57,5,0
223624,1,70,4,1
223625,1,61,7,0
223626,1,64,9,0
223627,1,66,10,1
223628,1,58,1,0
223629,1,63,7,0
223630,1,59,9,0
223631,1,58,9,0
223632,1,57,2,0
223633,1,56,2,0
223634,1,56,0,0
223635,1,58,9,0
223636,1,62,0,0
223637,1,65,3,0
223638,1,57,5,0
223639,1,59,11,0
223640,1,59,0,0
223641,1,65,10,1
223642,1,68,0,0
223643,1,58,9,0
223644,1,67,0,0
223645,1,61,8,1
223646,1,59,11,0
223647,1,62,5,0
223648,1,68,10,0
223649,1,58,9,0
223650,1,61,7,0
223651,1,63,7,1
223652,1,61,9,0
223653,1,59,7,0
223654,1,64,7,0
223655,1,60,9,0
223656,1,56,9,0
223657,1,61,4,0
223658,1,58,1,0
223659,1,65,2,0
223660,1,61,10,0
223661,1,59,4,0
223662,1,73,2,0
223663,1,56,2,0
223664,1,65,10,1
223665,1,67,9,0
223666,1,56,2,0
223667,1,66,7,0
223668,1,65,9,0
223669,1,61,7,0
223670,1,56,2,0
223671,1,62,5,0
223672,1,59,5,0
223673,1,57,4,1
223674,1,60,0,0
223675,1,61,6,0
223676,1,61,4,1
223677,1,68,7,0
223678,1,59,5,1
223679,1,60,8,0
223680,1,54,8,1
223681,1,56,8,1
223682,1,66,4,1
223683,1,67,0,0
223684,1,64,11,1
223685,1,60,9,0
223686,1,59,1,0
223687,1,63,2,0
223688,1,66,4,0
223689,1,62,4,0
223690,1,64,8,1
223691,1,58,1,0
223692,1,68,9,1
223693,1,64,4,0
223694,1,58,7,0
223695,1,60,8,0
223696,1,59,8,0
223697,1,65,10,0
223698,1,64,9,1
223699,1,65,10,0
223700,1,60,1,0
223701,1,57,9,0
223702,1,67,10,1
223703,1,63,6,0
223704,1,55,2,0
223705,1,66,7,0
223706,1,62,1,0
223707,1,62,6,0
223708,1,60,4,0
223709,1,58,7,0
223710,1,62,4,1
223711,1,63,0,0
223712,1,57,5,0
223713,1,57,7,0
223714,1,61,6,0
223715,1,59,9,0
223716,1,59,11,1
223717,1,66,11,1
223718,1,57,2,0
223719,1,61,7,0
223720,1,62,2,0
223721,1,56,11,0
223722,1,62,9,0
223723,1,56,0,0
223724,1,59,2,0
223725,1,55,10,0
223726,1,63,1,0
223727,1,62,4,0
223728,1,64,6,0
223729,1,66,11,1
223730,1,63,5,0
223731,1,65,9,0
223732,1,67,4,1
223733,1,61,11,0
223734,1,64,2,1
223735,1,59,4,1
223736,1,60,9,1
223737,1,58,1,1
223738,1,69,5,1
223739,1,59,9,0
223740,1,57,8,0
223741,1,62,2,1
223742,1,57,4,1
223743,1,62,7,0
223744,1,57,7,1
223745,1,59,0,0
223746,1,66,0,1
223747,1,64,5,0
223748,1,64,5,0
223749,1,70,2,0
223750,1,61,5,0
223751,1,67,4,1
223752,1,63,8,0
223753,1,59,2,0
223754,1,61,8,0
223755,1,64,0,0
223756,1,64,9,0
223757,1,65,8,0
223758,1,58,3,0
223759,1,67,7,0
223760,1,62,11,1
223761,1,59,7,0
223762,1,60,2,0
223763,1,59,6,0
223764,1,59,7,0
223765,1,71,4,0
223766,1,58,5,0
223767,1,55,4,1
223768,1,56,9,0
223769,1,62,11,0
223770,1,63,9,0
223771,1,63,2,0
223772,1,60,7,0
223773,1,63,8,0
223774,1,61,0,0
223775,1,61,4,0
223776,1,63,5,0
223777,1,59,0,0
223778,1,60,2,0
223779,1,59,2,0
223780,1,57,8,0
223781,1,59,2,0
223782,1,61,11,0
223783,1,63,3,1
223784,1,60,6,0
223785,1,60,0,0
223786,1,64,2,0
223787,1,60,2,0
223788,1,59,11,0
223789,1,62,6,0
223790,1,63,10,0
223791,1,62,2,0
223792,1,60,9,0
223793,1,64,0,0
223794,1,56,2,1
223795,1,66,2,0
223796,1,62,1,0
223797,1,59,9,0
223798,1,57,10,0
223799,1,64,2,0
223800,1,63,6,0
223801,1,62,8,0
223802,1,57,6,0
223803,1,62,7,0
223804,1,58,2,0
223805,1,67,8,0
223806,1,63,6,1
223807,1,60,11,1
223808,1,54,4,1
223809,1,59,0,0
223810,1,61,1,1
223811,1,64,6,1
223812,1,63,4,1
223813,1,43,7,0
223814,1,59,11,1
223815,1,58,11,0
223816,1,55,5,0
223817,1,57,6,0
223818,1,68,2,0
223819,1,58,11,1
223820,1,62,0,1
223821,1,62,5,1
223822,1,64,0,1
223823,1,60,0,0
223824,1,60,4,0
223825,1,59,5,0
223826,1,62,9,0
223827,1,57,3,0
223828,1,55,2,0
223829,1,70,3,1
223830,1,58,5,0
223831,1,62,0,0
223832,1,60,8,0
223833,1,60,9,0
223834,1,62,6,0
223835,1,59,9,0
223836,1,67,9,1
223837,1,64,11,0
223838,1,55,5,0
223839,1,61,2,0
223840,1,67,0,0
223841,1,58,7,0
223842,1,60,2,0
223843,1,58,1,1
223844,1,69,0,0
223845,1,55,3,0
223846,1,58,10,0
223847,1,60,5,0
223848,1,52,11,0
223849,1,57,11,1
223850,1,64,2,0
223851,1,64,0,0
223852,1,63,11,0
223853,1,63,0,0
223854,1,59,7,0
223855,1,60,4,0
223856,1,64,7,0
223857,1,55,11,0
223858,1,58,2,0
223859,1,60,0,0
223860,1,58,4,1
223861,1,68,2,1
223862,1,66,11,1
223863,1,64,4,0
223864,1,57,7,0
223865,1,64,6,0
223866,1,71,2,0
223867,1,56,9,0
223868,1,59,7,0
223869,1,59,2,0
223870,1,60,1,1
223871,1,60,9,0
223872,1,69,0,0
223873,1,56,2,0
223874,1,63,7,0
223875,1,60,5,0
223876,1,60,1,0
223877,1,64,7,0
223878,1,65,11,1
223879,1,61,11,0
223880,1,54,2,0
223881,1,62,0,0
223882,1,60,10,1
223883,1,65,9,0
223884,1,71,6,1
223885,1,56,3,0
223886,1,63,8,0
223887,1,70,4,0
223888,1,61,9,0
223889,1,59,0,0
223890,1,61,2,0
223891,1,62,8,0
223892,1,58,11,0
223893,1,60,6,1
223894,1,62,5,0
223895,1,70,9,1
223896,1,63,3,0
223897,1,61,7,0
223898,1,62,0,0
223899,1,59,9,0
223900,1,65,5,0
223901,1,55,7,0
223902,1,59,7,0
223903,1,58,7,0
223904,1,62,7,0
223905,1,57,5,0
223906,1,65,7,1
223907,1,60,7,0
223908,1,62,7,0
223909,1,61,4,0
223910,1,57,9,1
223911,1,60,1,0
223912,1,64,2,0
223913,1,57,8,0
223914,1,66,9,0
223915,1,63,1,1
223916,1,64,4,1
223917,1,57,7,0
223918,1,39,2,0
223919,1,62,0,0
223920,1,66,0,0
223921,1,65,4,0
223922,1,61,9,0
223923,1,61,9,0
223924,1,62,1,0
223925,1,33,9,0
223926,1,63,7,0
223927,1,67,2,0
223928,1,65,11,0
223929,1,57,9,0
223930,1,58,1,0
223931,1,63,4,0
223932,1,67,2,1
223933,1,58,9,0
223934,1,55,5,0
223935,1,59,1,0
223936,1,56,4,0
223937,1,61,5,0
223938,1,68,11,0
223939,1,64,2,0
223940,1,63,7,1
223941,1,61,0,0
223942,1,60,0,0
223943,1,63,2,0
223944,1,61,1,1
223945,1,63,7,0
223946,1,65,7,0
223947,1,64,5,0
223948,1,67,0,0
223949,1,65,7,1
223950,1,40,9,1
223951,1,61,4,1
223952,1,65,6,1
223953,1,60,5,0
223954,1,66,0,0
223955,1,57,8,0
223956,1,62,11,0
223957,1,61,9,1
223958,1,60,4,0
223959,1,64,10,0
223960,1,59,11,1
223961,1,60,5,1
223962,1,64,2,0
223963,1,61,8,0
223964,1,61,5,0
223965,1,61,9,0
223966,1,59,0,0
223967,1,59,4,0
223968,1,69,0,0
223969,1,60,5,0
223970,1,58,0,0
223971,1,55,11,0
223972,1,60,10,0
223973,1,60,10,0
223974,1,57,2,0
223975,1,62,1,1
223976,1,62,4,1
223977,1,64,4,1
223978,1,67,0,0
223979,1,67,7,0
223980,1,61,6,1
223981,1,62,7,0
223982,1,60,2,1
223983,1,57,2,0
223984,1,61,11,0
223985,1,60,10,1
223986,1,65,4,0
223987,1,63,0,0
223988,1,64,9,0
223989,1,60,11,1
223990,1,62,10,0
223991,1,39,9,0
223992,1,55,2,1
223993,1,55,5,1
223994,1,38,5,0
223995,1,38,5,0
223996,1,59,0,0
223997,1,58,4,0
223998,1,38,2,0
223999,1,64,0,0
224000,1,62,11,1
224001,1,59,7,0
224002,1,59,3,0
224003,1,58,11,1
224004,1,55,11,1
224005,1,57,5,0
224006,1,55,2,0
224007,1,60,1,0
224008,1,59,11,1
224009,1,56,10,0
224010,1,61,5,0
224011,1,61,4,1
224012,1,33,7,0
224013,1,63,11,0
224014,1,54,9,0
224015,1,57,7,0
224016,1,62,5,0
224017,1,60,11,1
224018,1,59,0,0
224019,1,58,9,0
224020,1,62,7,1
224021,1,64,0,0
224022,1,67,9,1
224023,1,64,4,0
224024,1,67,7,0
224025,1,59,9,0
224026,1,36,2,0
224027,1,37,5,0
224028,1,63,2,0
224029,1,61,1,1
224030,1,61,8,0
224031,1,63,11,0
224032,1,66,8,0
224033,1,63,2,0
224034,1,56,4,0
224035,1,61,7,0
224036,1,59,8,0
224037,1,63,11,1
224038,1,61,10,1
224039,1,36,4,0
224040,1,54,2,0
224041,1,57,6,0
224042,1,36,4,0
224043,1,65,0,0
224044,1,65,6,1
224045,1,65,9,0
224046,1,36,7,0
224047,1,60,3,0
224048,1,34,7,0
224049,1,62,7,0
224050,1,36,0,0
224051,1,63,9,0
224052,1,35,9,1
224053,1,57,4,0
224054,1,64,0,0
224055,1,67,7,0
224056,1,54,5,0
224057,1,65,9,1
224058,1,62,2,0
224059,1,59,7,1
224060,1,71,2,0
224061,1,60,7,0
224062,1,35,4,1
224063,1,60,10,0
224064,1,34,4,1
224065,1,58,7,0
224066,1,33,7,0
224067,1,65,0,0
224068,1,63,2,0
224069,1,62,9,1
224070,1,61,0,0
224071,1,65,7,0
224072,1,60,10,0
224073,1,32,2,0
224074,1,65,8,0
224075,1,60,7,0
224076,1,59,0,0
224077,1,69,2,0
224078,1,59,2,0
224079,1,54,2,1
224080,1,57,2,0
224081,1,67,6,0
224082,1,67,11,1
224083,1,33,0,0
224084,1,61,2,0
224085,1,61,2,1
224086,1,65,2,0
224087,1,64,2,0
224088,1,66,9,1
224089,1,67,2,1
224090,1,60,1,1
224091,1,33,2,0
224092,1,72,0,0
224093,1,57,1,0
224094,1,59,3,1
224095,1,58,4,0
224096,1,54,9,0
224097,1,61,4,0
224098,1,59,4,0
224099,1,67,10,0
224100,1,63,4,1
224101,1,62,5,0
224102,1,64,4,0
224103,1,63,0,0
224104,1,60,2,0
224105,1,65,2,0
224106,1,58,9,0
224107,1,62,7,1
224108,1,64,4,1
224109,1,62,11,0
224110,1,62,11,0
224111,1,58,7,0
224112,1,55,11,0
224113,1,61,4,0
224114,1,60,11,1
224115,1,57,8,0
224116,1,54,2,0
224117,1,56,9,0
224118,1,59,11,1
224119,1,66,9,0
224120,1,71,10,0
224121,1,60,9,0
224122,1,58,8,0
224123,1,56,6,0
224124,1,69,7,0
224125,1,58,11,0
224126,1,59,9,0
224127,1,54,0,0
224128,1,60,11,0
224129,1,62,6,1
224130,1,61,7,1
224131,1,61,2,0
224132,1,63,0,0
224133,1,55,11,0
224134,1,59,6,1
224135,1,58,11,0
224136,1,60,7,0
224137,1,63,6,1
224138,1,67,6,0
224139,1,65,3,0
224140,1,59,9,0
224141,1,62,2,0
224142,1,59,4,0
224143,1,54,4,0
224144,1,62,7,0
224145,1,65,9,0
224146,1,54,0,1
224147,1,62,4,1
224148,1,58,2,0
224149,1,59,10,0
224150,1,66,1,0
224151,1,60,4,1
224152,1,57,1,1
224153,1,63,3,0
224154,1,65,1,0
224155,1,60,0,0
224156,1,68,8,0
224157,1,65,0,0
224158,1,59,1,0
224159,1,62,2,1
224160,1,57,2,1
224161,1,58,5,0
224162,1,59,11,0
224163,1,54,6,0
224164,1,66,9,0
224165,1,54,9,0
224166,1,58,7,1
224167,1,54,9,0
224168,1,66,6,0
224169,1,59,9,0
224170,1,59,2,0
224171,1,62,8,0
224172,1,65,8,0
224173,1,57,6,1
224174,1,58,2,0
224175,1,68,6,1
224176,1,63,0,0
224177,1,61,6,1
224178,1,59,7,1
224179,1,56,4,0
224180,1,60,11,0
224181,1,33,6,0
224182,1,59,7,0
224183,1,57,9,0
224184,1,61,0,0
224185,1,62,7,0
224186,1,64,8,0
224187,1,61,2,0
224188,1,68,0,0
224189,1,57,11,1
224190,1,63,11,1
224191,1,60,2,0
224192,1,61,2,0
224193,1,60,0,0
224194,1,57,5,0
224195,1,63,4,1
224196,1,59,1,0
224197,1,61,5,0
224198,1,62,4,0
224199,1,69,5,0
224200,1,58,6,1
224201,1,64,4,1
224202,1,58,3,0
224203,1,57,6,1
224204,1,59,9,1
224205,1,64,5,0
224206,1,59,10,0
224207,1,77,7,0
224208,1,58,7,0
224209,1,60,1,0
224210,1,59,9,0
224211,1,64,7,0
224212,1,60,10,0
224213,1,60,1,0
224214,1,55,0,0
224215,1,60,0,0
224216,1,58,9,0
224217,1,61,8,1
224218,1,63,4,1
224219,1,59,0,0
224220,1,56,1,0
224221,1,72,8,1
224222,1,62,1,1
224223,1,59,2,0
224224,1,55,2,0
224225,1,61,4,1
224226,1,61,11,0
224227,1,61,6,0
224228,1,60,1,1
224229,1,55,5,0
224230,1,64,0,0
224231,1,54,4,0
224232,1,59,4,0
224233,1,59,9,0
224234,1,57,10,1
224235,1,64,6,0
224236,1,63,0,0
224237,1,59,11,0
224238,1,70,7,0
224239,1,19,7,0
224240,1,65,1,1
224241,1,60,11,1
224242,1,58,5,0
224243,1,55,8,0
224244,1,59,2,1
224245,1,59,1,0
224246,1,58,2,0
224247,1,71,11,0
224248,1,71,5,0
224249,1,56,2,0
224250,1,64,1,1
224251,1,59,0,0
224252,1,59,2,1
224253,1,55,7,0
224254,1,69,8,0
224255,1,56,11,1
224256,1,67,5,0
224257,1,61,9,1
224258,1,59,7,0
224259,1,55,0,0
224260,1,58,3,0
224261,1,55,0,0
224262,1,35,4,1
224263,1,59,7,1
224264,1,62,1,1
224265,1,62,4,0
224266,1,58,9,0
224267,1,61,5,0
224268,1,57,1,0
224269,1,56,7,0
224270,1,64,7,0
224271,1,63,7,0
